Year,Corruption,GDP per Capita,SocialSupport,LifeExpectancy,Freedom,Generosity,HappinessScore
2021,0.843,9.313,0.821,68.8,0.842,-0.124,5.764
2021,0.908,8.538,0.893,64.401,0.935,0.119,5.744
2021,0.823,10.279,0.823,72.6,0.582,-0.288,5.723
2021,0.839,9.046,0.81,63.901,0.875,-0.077,5.716
2021,0.856,9.4,0.935,62.5,0.708,0.116,5.677
2021,0.882,9.448,0.893,65.9,0.876,0.028,5.653
2021,0.812,9.94,0.858,68.699,0.708,-0.034,5.581
2021,0.714,9.802,0.853,66.102,0.86,-0.133,5.545
2021,0.626,10.576,0.82,73.898,0.795,0.012,5.536
2021,0.627,9.853,0.91,66.253,0.65,-0.18,5.534
2021,0.845,10.189,0.903,64.703,0.718,-0.111,5.477
2021,0.403,11.0,0.836,76.82,0.717,0.067,5.477
2021,0.553,8.091,0.86,64.281,0.832,-0.056,5.466
2021,0.796,8.973,0.85,68.034,0.94,-0.098,5.411
2021,0.667,9.622,0.827,62.3,0.771,-0.087,5.41
2021,0.839,10.238,0.817,67.102,0.895,0.125,5.384
2021,0.867,9.365,0.811,62.236,0.873,0.542,5.345
2021,0.745,8.117,0.636,58.221,0.695,-0.068,5.342
2021,0.755,9.673,0.811,69.593,0.904,-0.146,5.339
2021,0.794,8.551,0.644,50.114,0.741,-0.016,5.306
2021,0.629,9.487,0.799,67.055,0.825,-0.168,5.283
2021,0.727,8.12,0.774,64.233,0.782,0.152,5.269
2021,0.932,10.016,0.931,67.0,0.788,-0.096,5.266
2021,0.825,9.826,0.913,70.6,0.854,0.024,5.198
2021,0.506,9.569,0.836,65.656,0.814,-0.223,5.171
2021,0.848,8.189,0.71,53.515,0.731,0.026,5.142
2021,0.801,8.118,0.71,59.802,0.695,-0.046,5.132
2021,0.901,9.52,0.697,68.999,0.785,-0.03,5.117
2021,0.905,9.693,0.805,65.474,0.751,0.038,5.101
2021,0.848,8.58,0.727,57.586,0.807,0.123,5.088
2021,0.693,7.098,0.641,53.78,0.806,0.018,5.074
2021,0.888,9.629,0.983,62.409,0.877,0.273,5.066
2021,0.746,7.686,0.69,55.16,0.697,0.424,5.051
2021,0.661,8.087,0.489,54.713,0.757,-0.034,5.045
2021,0.658,8.947,0.728,58.968,0.91,0.123,5.03
2021,0.682,8.454,0.693,64.8,0.877,-0.041,5.025
2021,0.766,7.838,0.639,55.008,0.697,0.095,4.984
2021,0.86,9.403,0.86,56.904,0.749,-0.067,4.956
2021,0.776,10.24,0.822,67.199,0.576,-0.139,4.948
2021,0.787,8.458,0.651,58.709,0.726,0.098,4.934
2021,0.801,8.903,0.56,66.208,0.774,-0.236,4.918
2021,0.827,9.073,0.861,66.7,0.615,-0.169,4.892
2021,0.655,9.585,0.671,64.3,0.783,-0.238,4.891
2021,0.752,9.342,0.802,66.005,0.48,-0.067,4.887
2021,0.924,9.436,0.888,64.902,0.724,-0.011,4.875
2021,0.875,9.24,0.746,60.583,0.63,-0.053,4.854
2021,0.84,9.603,0.776,59.962,0.731,-0.2,4.852
2021,0.748,7.678,0.672,54.151,0.695,-0.009,4.834
2021,0.843,8.36,0.765,62.0,0.959,0.034,4.83
2021,0.684,7.158,0.744,54.706,0.882,0.061,4.794
2021,0.878,8.533,0.74,50.102,0.737,0.037,4.759
2021,0.827,7.744,0.724,51.969,0.697,-0.036,4.723
2021,0.714,9.584,0.71,66.3,0.608,0.218,4.721
2021,0.855,7.677,0.781,56.101,0.709,0.122,4.636
2021,0.85,7.288,0.72,56.498,0.735,0.05,4.625
2021,0.825,8.361,0.688,60.704,0.779,0.287,4.607
2021,0.87,9.266,0.691,67.201,0.656,-0.201,4.596
2021,0.898,9.626,0.848,67.355,0.525,-0.073,4.584
2021,0.847,9.161,0.818,56.799,0.719,-0.149,4.574
2021,0.821,8.485,0.826,62.25,0.653,-0.163,4.517
2021,0.66,8.541,0.779,59.302,0.876,0.509,4.426
2021,0.705,9.182,0.767,67.0,0.755,-0.167,4.395
2021,0.807,7.364,0.619,48.478,0.579,0.041,4.355
2021,0.863,9.47,0.827,67.299,0.841,0.079,4.325
2021,0.708,9.065,0.77,50.833,0.647,-0.185,4.308
2021,0.781,8.031,0.626,57.349,0.548,0.082,4.289
2021,0.795,9.367,0.75,61.998,0.749,-0.182,4.283
2021,0.761,7.694,0.764,59.0,0.752,0.082,4.275
2021,0.731,8.542,0.795,57.161,0.561,-0.106,4.227
2021,0.803,7.396,0.686,59.305,0.552,-0.005,4.208
2021,0.772,7.362,0.569,54.914,0.619,0.032,4.107
2021,0.823,8.145,0.708,55.809,0.782,0.061,4.073
2021,0.866,7.434,0.63,51.651,0.717,0.084,3.849
2021,0.774,8.755,0.603,60.633,0.893,0.089,3.819
2021,0.607,6.635,0.49,53.4,0.626,-0.024,3.775
2021,0.8,7.578,0.832,57.122,0.602,-0.147,3.658
2021,0.577,7.876,0.702,57.999,0.833,0.183,3.623
2021,0.721,7.477,0.54,55.7,0.593,0.422,3.615
2021,0.729,6.958,0.537,57.948,0.78,0.038,3.6
2021,0.915,7.926,0.787,48.7,0.715,-0.131,3.512
2021,0.801,9.782,0.784,59.269,0.824,-0.246,3.467
2021,0.167,7.676,0.552,61.4,0.897,0.061,3.415
2021,0.821,7.943,0.75,56.201,0.677,-0.047,3.145
2021,0.924,7.695,0.463,52.493,0.382,-0.102,2.523
2023,0.182,10.792,0.969,71.15,0.961,-0.019,7.804
2023,0.196,10.962,0.954,71.25,0.934,0.134,7.586
2023,0.668,10.896,0.983,72.05,0.936,0.211,7.53
2023,0.708,10.639,0.943,72.697,0.809,-0.023,7.473
2023,0.379,10.942,0.93,71.55,0.887,0.213,7.403
2023,0.202,10.883,0.939,72.15,0.948,0.165,7.395
2023,0.283,11.088,0.943,71.5,0.947,0.141,7.315
2023,0.266,11.164,0.92,72.9,0.891,0.027,7.24
2023,0.345,11.66,0.879,71.675,0.915,0.024,7.228
2023,0.271,10.662,0.952,70.35,0.887,0.175,7.123
2023,0.497,10.899,0.888,71.15,0.855,0.102,7.097
2023,0.496,10.821,0.934,71.05,0.89,0.198,7.095
2023,0.42,10.773,0.929,71.4,0.874,0.153,6.961
2023,0.358,11.527,0.905,71.3,0.874,0.092,6.911
2023,0.689,11.048,0.919,65.85,0.8,0.137,6.894
2023,0.42,10.879,0.896,71.3,0.846,0.03,6.892
2023,0.549,10.844,0.915,70.899,0.825,0.001,6.859
2023,0.859,10.611,0.953,69.05,0.903,0.04,6.845
2023,0.454,10.704,0.882,70.3,0.852,0.253,6.796
2023,0.805,10.568,0.939,67.397,0.748,-0.145,6.763
2023,0.553,10.701,0.909,72.3,0.819,-0.1,6.661
2023,0.771,10.588,0.951,71.052,0.913,0.014,6.65
2023,0.768,9.952,0.872,70.0,0.895,-0.07,6.609
2023,0.929,10.339,0.848,67.051,0.856,-0.172,6.589
2023,0.146,11.571,0.878,73.8,0.878,0.063,6.587
2023,0.584,11.145,0.826,66.243,0.942,0.096,6.571
2023,0.681,10.797,0.884,69.6,0.804,-0.129,6.535
2023,0.575,10.037,0.913,67.5,0.895,-0.065,6.494
2023,0.898,10.353,0.953,68.838,0.753,-0.016,6.469
2023,0.691,10.715,0.884,64.399,0.894,-0.081,6.463
2023,0.409,10.541,0.946,69.65,0.929,0.032,6.455
2023,0.711,10.54,0.932,72.35,0.782,-0.066,6.436
2023,0.842,10.634,0.882,72.05,0.711,-0.074,6.405
2023,0.866,9.359,0.844,65.195,0.861,0.259,6.368
2023,0.823,10.114,0.889,70.3,0.792,-0.011,6.334
2023,0.768,9.85,0.804,65.8,0.856,-0.094,6.33
2023,0.729,10.661,0.923,71.6,0.886,0.119,6.3
2023,0.878,10.305,0.896,68.95,0.855,-0.133,6.265
2023,0.736,10.453,0.925,69.049,0.765,-0.031,6.26
2023,0.625,8.618,0.853,65.65,0.877,0.021,6.259
2023,0.83,10.37,0.937,66.4,0.818,-0.056,6.213
2023,0.737,10.776,0.844,65.825,0.944,0.117,6.173
2023,0.837,9.116,0.812,62.9,0.856,-0.057,6.15
2023,0.721,10.166,0.931,65.802,0.853,0.0,6.144
2023,0.816,9.854,0.873,67.088,0.845,0.204,6.144
2023,0.86,10.611,0.826,72.802,0.724,-0.06,6.13
2023,0.64,10.616,0.894,74.349,0.799,-0.237,6.129
2023,0.925,10.341,0.917,68.95,0.757,-0.093,6.125
2023,0.738,9.582,0.836,65.749,0.801,-0.009,6.125
2023,0.62,9.089,0.755,65.597,0.918,-0.108,6.122
2023,0.839,10.419,0.943,67.5,0.758,-0.059,6.041
2023,0.814,9.959,0.891,67.2,0.823,-0.089,6.024
2023,0.843,8.635,0.766,64.063,0.843,0.097,6.023
2023,0.638,8.948,0.875,65.301,0.938,0.23,6.014
2023,0.758,10.169,0.799,65.662,0.877,0.16,6.012
2023,0.878,10.429,0.878,71.25,0.902,-0.196,5.968
2023,0.701,10.693,0.812,73.65,0.717,-0.046,5.951
2023,0.793,10.288,0.835,71.15,0.568,-0.24,5.931
2023,0.775,9.957,0.888,63.85,0.813,-0.028,5.902
2023,0.91,9.751,0.874,68.45,0.85,0.289,5.843
2023,0.849,9.372,0.933,60.5,0.701,0.19,5.84
2023,0.904,8.486,0.911,66.852,0.934,0.181,5.825
2023,0.901,9.499,0.857,65.299,0.84,-0.08,5.819
2023,0.727,9.738,0.836,68.689,0.882,-0.041,5.818
2023,0.759,9.287,0.821,65.502,0.939,-0.004,5.763
2023,0.843,9.51,0.906,65.9,0.891,0.021,5.738
2023,0.844,9.813,0.89,67.1,0.805,0.063,5.722
2023,0.875,9.165,0.867,66.6,0.822,-0.106,5.703
2023,0.846,8.985,0.811,63.599,0.868,-0.063,5.684
2023,0.801,10.21,0.889,64.947,0.719,-0.03,5.661
2023,0.918,9.616,0.88,67.275,0.746,0.206,5.633
2023,0.834,9.584,0.822,69.35,0.804,-0.104,5.63
2023,0.657,9.811,0.827,64.399,0.85,-0.099,5.569
2023,0.833,9.27,0.806,69.0,0.802,-0.108,5.559
2023,0.892,9.402,0.798,69.85,0.794,-0.119,5.526
2023,0.732,8.979,0.78,62.038,0.919,-0.06,5.523
2023,0.911,10.087,0.918,66.5,0.801,-0.057,5.466
2023,0.783,8.256,0.748,61.847,0.808,0.146,5.36
2023,0.705,9.615,0.79,67.789,0.796,-0.155,5.342
2023,0.522,8.237,0.836,62.226,0.832,-0.06,5.33
2023,0.717,9.3,0.855,66.549,0.571,-0.117,5.329
2023,0.385,10.966,0.817,77.28,0.687,-0.026,5.308
2023,0.878,9.567,0.718,69.15,0.794,-0.007,5.277
2023,0.876,9.385,0.804,63.048,0.88,0.531,5.277
2023,0.902,9.478,0.907,56.989,0.73,-0.087,5.275
2023,0.739,8.095,0.605,56.85,0.73,-0.004,5.267
2023,0.902,9.703,0.805,66.5,0.769,0.131,5.254
2023,0.811,5.527,0.839,64.05,0.659,0.128,5.211
2023,0.703,8.962,0.679,60.946,0.919,0.091,5.111
2023,0.649,9.646,0.716,64.95,0.786,-0.254,5.109
2023,0.787,7.88,0.649,54.185,0.659,0.125,5.072
2023,0.907,9.314,0.878,64.55,0.795,0.24,5.071
2023,0.746,8.576,0.572,55.953,0.733,0.003,5.053
2023,0.786,9.537,0.746,58.252,0.642,-0.187,5.035
2023,0.911,8.496,0.74,54.891,0.718,0.073,4.981
2023,0.846,8.217,0.686,55.847,0.686,0.015,4.973
2023,0.66,7.116,0.692,51.53,0.851,0.047,4.954
2023,0.876,9.098,0.718,63.415,0.646,-0.005,4.941
2023,0.836,8.716,0.859,,0.694,-0.132,4.908
2023,0.811,8.973,0.553,63.901,0.787,-0.231,4.903
2023,0.747,9.61,0.778,66.6,0.593,0.173,4.876
2023,0.846,8.155,0.629,59.999,0.772,0.011,4.855
2023,0.657,8.591,0.644,60.475,0.622,-0.013,4.724
2023,0.771,7.667,0.663,55.461,0.696,0.095,4.638
2023,0.83,9.121,0.787,56.851,0.669,-0.126,4.631
2023,0.795,10.307,0.796,68.663,0.475,-0.077,4.614
2023,0.881,8.596,0.641,58.763,0.777,0.139,4.605
2023,0.787,8.54,0.601,57.313,0.766,0.008,4.555
2023,0.734,7.091,0.59,56.55,0.788,0.032,4.501
2023,0.907,9.244,0.73,67.0,0.576,-0.213,4.497
2023,0.852,8.458,0.69,58.499,0.696,0.288,4.487
2023,0.808,9.491,0.826,67.15,0.787,-0.03,4.442
2023,0.857,7.716,0.794,58.913,0.701,0.114,4.432
2023,0.807,7.261,0.722,53.125,0.677,0.221,4.397
2023,0.857,8.385,0.747,61.9,0.958,0.073,4.393
2023,0.576,8.103,0.437,56.095,0.743,-0.043,4.374
2023,0.658,8.404,0.787,61.388,0.727,0.491,4.372
2023,0.698,8.685,0.544,64.548,0.845,0.005,4.282
2023,0.883,7.648,0.584,57.9,0.596,0.364,4.279
2023,0.846,7.655,0.593,55.403,0.713,-0.028,4.198
2023,0.58,9.367,0.726,63.503,0.732,-0.183,4.17
2023,0.74,7.673,0.595,57.449,0.657,0.024,4.137
2023,0.687,9.13,0.729,67.6,0.77,-0.15,4.12
2023,0.789,7.739,0.782,60.698,0.72,0.273,4.091
2023,0.83,7.277,0.596,56.7,0.735,0.154,4.042
2023,0.774,8.759,0.608,60.777,0.897,0.072,4.036
2023,0.742,7.29,0.65,58.05,0.522,0.075,4.019
2023,0.818,8.074,0.694,55.032,0.791,0.098,3.982
2023,0.554,7.857,0.653,59.401,0.838,0.182,3.694
2023,0.727,8.075,0.471,59.425,0.47,-0.014,3.545
2023,0.749,7.302,0.531,58.475,0.75,0.005,3.495
2023,0.83,9.629,0.753,54.725,0.742,-0.215,3.435
2023,0.834,7.007,0.652,55.375,0.664,0.086,3.207
2023,0.766,7.641,0.69,54.05,0.654,-0.046,3.204
2023,0.858,7.394,0.555,54.9,0.66,0.105,3.138
2023,0.891,9.478,0.53,66.149,0.474,-0.141,2.392
2023,0.847,7.324,0.341,54.712,0.382,-0.081,1.859
